sentence,category
Big crash .,FRA
It 's not hot .,FRA
It 's cold .,FRA
What 's this now ?,FRA
Yellow one ?,FRA
That 's a new one .,FRA
It 's orange .,FRA
That 's silly .,FRA
No poo .,FRA
Oh darling .,FRA
Up here .,FRA
Down there .,FRA
Will you ?,FRA
It 's nice .,FRA
Oops a daisy .,FRA
Mhm mhm .,FRA
None there .,FRA
Choo choo choo choo .,FRA
What 's in the box Thomas ?,FRA
A choo choos .,FRA
Oh no no no no .,FRA
The trains .,FRA
Oh dear me .,FRA
You ca n't .,FRA
One and .,FRA
A big bus .,FRA
Are your hands clean ?,FRA
Not yet .,FRA
No it 's not .,FRA
A big .,FRA
Nana Granddad .,FRA
A move .,FRA
Round and round the garden .,FRA
Shh shh shh .,FRA
All day long .,FRA
Shoes off ?,FRA
Ca n't you ?,FRA
Mhm mhm mhm .,FRA
Beeba beeba .,FRA
Cup of tea .,FRA
A drink .,FRA
Mummy 's .,FRA
No boxes ?,FRA
Hm hm .,FRA
A choo choo .,FRA
White and green .,FRA
Yes please .,FRA
Do they ?,FRA
It 's not .,FRA
This morning ?,FRA
Swish swish .,FRA
Fire engine .,FRA
Oh are you ?,FRA
That 's for you .,FRA
More choo choos .,FRA
There there .,FRA
Poor man .,FRA
In the chair ?,FRA
Thomas 's .,FRA
And you .,FRA
Hello man .,FRA
A choo choo there .,FRA
Not there .,FRA
Big hug .,FRA
Juice please .,FRA
Can you ?,FRA
No cry .,FRA
Okay then .,FRA
In a minute .,FRA
Ta much .,FRA
Again again .,FRA
What 's in here ?,FRA
Oh yes please .,FRA
A face .,FRA
A shut .,FRA
Nana Granddad there .,FRA
It 's not a .,FRA
Oh pop !,FRA
Two buss .,FRA
He is .,FRA
Too big ?,FRA
Another one .,FRA
That 's a nice book is n't it ?,FRA
Thomas do n't be silly .,FRA
In that one .,FRA
Hello Dimitra .,FRA
And then on the way back .,FRA
A pussy cat .,FRA
This afternoon .,FRA
The rain .,FRA
A Dimitra .,FRA
Ben Charlotte .,FRA
What 's the matter Thomas ?,FRA
Blackcurrant juice .,FRA
Yeah there .,FRA
And some more !,FRA
Well no .,FRA
Orange and green .,FRA
What colors ?,FRA
Brakes on .,FRA
Here you are Mummy .,FRA
Of course .,FRA
A helicopter ?,FRA
Oh that 's alright .,FRA
A trains .,FRA
Balloon balloon .,FRA
Up in the air .,FRA
I do n't .,FRA
Two moneys .,FRA
It 's a Purdie .,FRA
Oh Mummy !,FRA
A hot .,FRA
Bang head .,FRA
The bowl .,FRA
I will .,FRA
Baby nose .,FRA
Racing car .,FRA
Mixer round and round .,FRA
In here .,FRA
Bin bags .,FRA
What 's this Mummy ?,FRA
A crunch .,FRA
Where 's the .,FRA
My Mummy .,FRA
Ta much indeed .,FRA
Hello Felix .,FRA
This is .,FRA
Big tail .,FRA
There she is .,FRA
A snake ?,FRA
No Mummy .,FRA
Yeah yeah .,FRA
Police car .,FRA
I have n't a clue .,FRA
No no thanks .,FRA
Hello Mummy .,FRA
Dear dear .,FRA
It 's dark now .,FRA
Daddy Rod ?,FRA
A big tummy .,FRA
A fire !,FRA
How much is it ?,FRA
No Mummy 's .,FRA
Choo choo train .,FRA
Nana Granddad 's house .,FRA
No drink .,FRA
A trailer .,FRA
A better .,FRA
A taste it .,FRA
Bin bag lorry ?,FRA
Big paws .,FRA
Thomas Mummy .,FRA
A cross .,FRA
But um .,FRA
A one there .,FRA
This Mummy ?,FRA
A bin bag lorry .,FRA
A hungry .,FRA
Why not ?,FRA
Not toys .,FRA
Teddy bears .,FRA
Choo choo tunnel .,FRA
Are n't you clever ?,FRA
Big nips .,FRA
And what .,FRA
Twenty two .,FRA
No open .,FRA
A watch Pippin on .,FRA
No I ca n't .,FRA
Oh Nin Nin .,FRA
A Nin Nin .,FRA
Here you are train .,FRA
What funny noise ?,FRA
A drop ?,FRA
Is that better ?,FRA
Racing cars ?,FRA
Green light .,FRA
Bye bye horse .,FRA
Naughty boys .,FRA
No pasta .,FRA
And Dimitra .,FRA
Two wheels .,FRA
A sweetie .,FRA
Last summer .,FRA
A fall over .,FRA
No back .,FRA
The light on .,FRA
Nana and Granddad are next door .,FRA
The night time .,FRA
Just Mummy and Daddy .,FRA
Oh the cat too .,FRA
The cat too .,FRA
And the funnel and the chimney .,FRA
It was a brown horse and a white horse was n't it ?,FRA
Two stamps .,FRA
Not now .,FRA
It 's not even your Daddy is it ?,FRA
That you 're being rude about .,FRA
Whose Daddy is it ?,FRA
The green there .,FRA
Is there a green light ?,FRA
Green there .,FRA
And what about the monitors ?,FRA
It 's orange green .,FRA
Are they both orange and green ?,FRA
Good good good .,FRA
That 's a be .,FRA
That 's where they 'll be .,FRA
There you are there you are .,FRA
A bag of crisps .,FRA
Are they crunchy ?,FRA
One for your milky drink tomorrow afternoon and another one for tomorrow evening .,FRA
Just for the day .,FRA
Not nice is it ?,FRA
But they 're a little bit different from these are n't they ?,FRA
Are the crisps crunchy ?,FRA
Two train crashs .,FRA
Train crash .,FRA
Has there been a train crash ?,FRA
Those are like our pound coins are n't they ?,FRA
Oh like that ?,FRA
These are like our little five pences .,FRA
It was in London was n't it ?,FRA
No back it .,FRA
Twenty five Pesetas .,FRA
They 're like polo mints are n't they ?,FRA
Nice and crunchy ?,FRA
De wheels .,FRA
Where was it ?,FRA
Big smack .,FRA
In the pool .,FRA
In London ?,FRA
Monday Tuesday Wednesday Thursday Friday .,FRA
Two ambulance .,FRA
Well I 'm quite sure .,FRA
And the big lorry .,FRA
I 'm quite sure .,FRA
That was exciting .,FRA
A big fire .,FRA
Just be ever so careful though wo n't you ?,FRA
But you 're actually a little bit too big for it now .,FRA
It might be a helicopter .,FRA
Helicopter helicopter .,FRA
A na train like that .,FRA
It is a helicopter is n't it ?,FRA
Oh wow Thomas !,FRA
It 's Sunday evening .,FRA
It was Saturday yesterday .,FRA
It 's Sunday today .,FRA
No rubbish men .,FRA
The rubbish men ?,FRA
What 's the song ?,FRA
Oh is it Monday ?,FRA
Saturday Sunday .,FRA
A na crisps that drawer .,FRA
That drawer .,FRA
Two coaches .,FRA
A minute now .,FRA
A the mint .,FRA
Some mints ?,FRA
Well just .,FRA
Those are crisps there .,FRA
Thomas 's crisps ?,FRA
Sue from over the road .,FRA
Number forty four .,FRA
The two Sues .,FRA
I do n't what time .,FRA
A piece of silver paper .,FRA
Big nip big nip .,FRA
Sa big nips .,FRA
Big tummy a big willie .,FRA
Where have we just been ?,FRA
Funny Sue .,FRA
No a ambulance past .,FRA
No happy birthday .,FRA
Ambulance a better .,FRA
No orange light on .,FRA
Ah are you disappointed ?,FRA
No up .,FRA
No working .,FRA
Light on .,FRA
Karen and Laura .,FRA
Sunday now .,FRA
A green light on .,FRA
A throwing in de bin bag lorry .,FRA
A two lights .,FRA
A play a fire engine .,FRA
On this side .,FRA
A move one .,FRA
And on the side .,FRA
Near Sue 's house .,FRA
Car behind .,FRA
Hello sir .,FRA
Baby moon .,FRA
This a yellow moon .,FRA
And this a big moon .,FRA
A trailer too .,FRA
Two cars .,FRA
No no no trailer .,FRA
This a trailer .,FRA
Another train please .,FRA
Oh like some crisp ?,FRA
Oh chips .,FRA
Oh driver .,FRA
On the table driver .,FRA
On the table .,FRA
Big train past .,FRA
A the car .,FRA
Da crisp .,FRA
Crumbs everywhere .,FRA
Here you are pilot ?,FRA
Coach trip .,FRA
No crumbs .,FRA
A trailer please .,FRA
That a tasty .,FRA
Orange green yellow .,FRA
Big nips a big willie .,FRA
No lunch .,FRA
Um a telephone .,FRA
No Brian .,FRA
The morning alligator .,FRA
Yeah a church .,FRA
This all a wet .,FRA
No no no birthday .,FRA
All wet .,FRA
No no moneys .,FRA
Thanks a lot .,FRA
Another birthday .,FRA
Broombroom plane .,FRA
Home da taxi .,FRA
Piece trailer .,FRA
Plane broom .,FRA
No smiling .,FRA
Big Cornflakes .,FRA
Big na man on it .,FRA
Nothing in it .,FRA
No no milk .,FRA
No milk on it .,FRA
Two car .,FRA
A two bash .,FRA
Dumper truck behind .,FRA
Daddy too .,FRA
What color car ?,FRA
Police car too .,FRA
Yes a dirty trailer .,FRA
A food now .,FRA
Purdie lot a teeth .,FRA
Lot le teeth .,FRA
Dirty wheel ?,FRA
No Purdie 's a teeth .,FRA
Digger man .,FRA
Le ambulance ambulance .,FRA
No red jam .,FRA
A window fall .,FRA
A rubbish .,FRA
Oh the window better now .,FRA
No chase .,FRA
Dustbin lorry .,FRA
No sa shut .,FRA
Juice a straw .,FRA
Jimhind there .,FRA
There you are policeman .,FRA
Oh sa bit hard .,FRA
Dirty things .,FRA
Man no the police car .,FRA
The police car ?,FRA
Police car harder .,FRA
What funny noise Mummy .,FRA
Mummy car .,FRA
Garage a shut .,FRA
A big nips .,FRA
Yellow car .,FRA
Tuesday Friturday .,FRA
Le bin .,FRA
Tasty front .,FRA
Another light working .,FRA
Tuesday Saturday .,FRA
Pippin on there .,FRA
A juice up .,FRA
A bump my head .,FRA
De bin bag lorry .,FRA
The fire engine .,FRA
Da pink .,FRA
Nobody in there .,FRA
Um a um .,FRA
Nobody in .,FRA
Jake a Georgia .,FRA
No Sonia Isabelle .,FRA
Two cabbage .,FRA
No cabbage .,FRA
No a peach .,FRA
No Sooty .,FRA
Toes pink .,FRA
That foot .,FRA
Yes okay .,FRA
Thomas white .,FRA
Behind de board .,FRA
Big one a baby one .,FRA
A Mummy red .,FRA
Another baby .,FRA
A talk Mummy .,FRA
Busy lady .,FRA
A crying ne rain .,FRA
A church .,FRA
Purdie downstairs .,FRA
A grapefruit .,FRA
Poorly leg police .,FRA
A fine a park .,FRA
A poorly leg Mummy .,FRA
Sonia leg .,FRA
Thomas a bath .,FRA
Sonia a poorly leg .,FRA
Abigail bath .,FRA
Two fire .,FRA
Two police cars .,FRA
A Saturday Sunday Dimitras .,FRA
Choo choo tunnel please .,FRA
Mouse mat .,FRA
Tom Abigail .,FRA
A shoe on .,FRA
A too fast .,FRA
No teeth .,FRA
Yes a the doctor .,FRA
The other one .,FRA
Peter a Brian too .,FRA
The fire out .,FRA
No Jess about .,FRA
Other one .,FRA
Abigail Thomas a bath .,FRA
Abigail a bath .,FRA
No reins .,FRA
Big willie cross .,FRA
A the shoe .,FRA
Mummy shoe on ?,FRA
It 's dark .,FRA
Where the policeman car ?,FRA
Too big you .,FRA
A fit .,FRA
A Spanish food .,FRA
No sa move .,FRA
More crispies please .,FRA
Shoe off .,FRA
Here you are Mum .,FRA
No fit in da box .,FRA
Ham cheese .,FRA
You hungry ?,FRA
Big bites .,FRA
No fit in .,FRA
Right foot .,FRA
No Thomas it .,FRA
What have you been Mummy ?,FRA
A Dimitra playing .,FRA
Train driver on a platform .,FRA
A le from .,FRA
Grandad cross .,FRA
A door 's open .,FRA
Le shoes off .,FRA
People poorly ?,FRA
Bicycle a cupboard .,FRA
No playing .,FRA
It 's a car wash taxi .,FRA
Piece of ham .,FRA
Pepi earlier on .,FRA
Yes ham .,FRA
One thin .,FRA
Wrong foot .,FRA
A a big tunnel .,FRA
This foot .,FRA
The other foot .,FRA
The driver on platform .,FRA
Na big tunnel .,FRA
Other foot .,FRA
No shaking .,FRA
Like ham .,FRA
Thomas like ham .,FRA
Twelve o'clock .,FRA
Na station .,FRA
Hot and sweaty .,FRA
The light work .,FRA
No police car .,FRA
Another police car .,FRA
Toys up .,FRA
Elephant there .,FRA
No people on it .,FRA
Messy in here .,FRA
No monkey ?,FRA
Hello Ginger .,FRA
A station .,FRA
Daddy Mummy Nana .,FRA
Bee bah too fast .,FRA
No late .,FRA
Back a car .,FRA
Thomas trucks .,FRA
Fire engine red blue too .,FRA
Percy trucks too .,FRA
Pippo monkey .,FRA
Yes a ticket .,FRA
No diggers .,FRA
To Manchester .,FRA
Bye a tummy .,FRA
A white dumper truck .,FRA
Bus station .,FRA
It 's orange dumper truck .,FRA
Sorry glass .,FRA
No sat one .,FRA
Out please .,FRA
Bus station now .,FRA
Bus stopping .,FRA
There you are treasure .,FRA
No Daddy Rod .,FRA
No apples .,FRA
Crisps please .,FRA
Ding ding .,FRA
No be careful .,FRA
It 's a snake .,FRA
I am .,FRA
Yes we can .,FRA
Round round .,FRA
Not the postman .,FRA
What 's the problem ?,FRA
Uh yeah .,FRA
A hurt .,FRA
Could I ?,FRA
Whoo whoo .,FRA
And the what ?,FRA
All the time .,FRA
Yeah please .,FRA
Big pig .,FRA
Do I ?,FRA
In the .,FRA
The wheels .,FRA
Number three ?,FRA
There 's one there .,FRA
No ca n't .,FRA
Ah now then .,FRA
That that that .,FRA
And a .,FRA
Scoop Muck and Dizzy and Rolly too .,FRA
One please .,FRA
What in .,FRA
I just .,FRA
Oh no thanks .,FRA
Like Thomas ?,FRA
It 's open .,FRA
Oh okay .,FRA
All day .,FRA
Not me .,FRA
Oh is it ?,FRA
Are there ?,FRA
Dustbin men .,FRA
Some lemonade .,FRA
Oh steady darling .,FRA
Might be .,FRA
Course you can .,FRA
What for ?,FRA
In the back .,FRA
My favorite .,FRA
A real one .,FRA
Is one .,FRA
A till .,FRA
The lorry .,FRA
Oy you .,FRA
It has n't .,FRA
You 're cold ?,FRA
Mummy does n't .,FRA
How lovely .,FRA
But I ca n't .,FRA
Not lots .,FRA
What 's in it ?,FRA
A motorbike .,FRA
Am I ?,FRA
Little snake ?,FRA
It 's up there .,FRA
Where 's the key ?,FRA
The little girl .,FRA
Oo oo .,FRA
Did I ?,FRA
De de de .,FRA
Forty one Streetname Drive .,FRA
Forty one Streetname .,FRA
I wo n't .,FRA
I 'm not a silly woman .,FRA
It 's more like a .,FRA
Where my toys .,FRA
Mummy is .,FRA
Nowhere .,FRA
It 's very important .,FRA
Um just there .,FRA
That 's superb .,FRA
Um this .,FRA
Your fire .,FRA
I being a big crocodile under here .,FRA
You 're being a big crocodile under there are you ?,FRA
This is a nice little pig is n't it ?,FRA
Oh is it a big pig ?,FRA
Well she 's your friend as well is n't she ?,FRA
Now what 's under there ?,FRA
What 's under the table ?,FRA
Oh it 's not a big crocodile is it ?,FRA
That 's a very deep voice .,FRA
Some orange or some spicy juice ?,FRA
Just orange please .,FRA
What 's under there ?,FRA
But it is big is n't it ?,FRA
What what 's under there ?,FRA
Big large snake !,FRA
A big large snake ?,FRA
Well big and large are the same thing .,FRA
The orange juice is actually very nice Thomas .,FRA
Oh it 's fresh orange .,FRA
That 's more like chicken like that like that friend chicken .,FRA
It 's more like your friend chicken ?,FRA
In the rock a tot ?,FRA
This was a long time ago Thomas .,FRA
I a baby rock in that rock a tot .,FRA
Rock a tots are car seats are n't they ?,FRA
Daddy and Thomas .,FRA
Thomas was n't there .,FRA
Daddy was there some of the time .,FRA
No no Cornflakes no no milk .,FRA
Cornflakes no milk .,FRA
Hm yes please .,FRA
They 're Cornflakes Thomas Lastname .,FRA
They 're straight from the packet .,FRA
Bout poo in the nappie ?,FRA
She was sick .,FRA
Oh cheep .,FRA
The big house there ?,FRA
The big house ?,FRA
What the house next to us ?,FRA
Gambit was the young dog .,FRA
A little puppy .,FRA
Um sister .,FRA
Well it might have been a sister or a brother .,FRA
A boy or a girl ?,FRA
Um Sooty bag .,FRA
Sooty bag ?,FRA
Well Sooty 's the name of Jo 's dog .,FRA
More like Becky 's Sooty .,FRA
Oh that 's quite exciting .,FRA
The parcel man .,FRA
Oh is it not a postman ?,FRA
It was the parcel man was it ?,FRA
It 's a present from us and the Max Planck .,FRA
Sooty is Jo and Becky 's ja uh dog .,FRA
Tony a call man .,FRA
What 's our .,FRA
More like .,FRA
Tony Jo 's husband and Becky 's daddy that 's his name Tony .,FRA
Hello Becky .,FRA
Hello Sooty .,FRA
What in it ?,FRA
Cornflakes nice ?,FRA
You sure you 're not cold without your dressing gown on ?,FRA
The shop and in the shop .,FRA
It 's a just one box .,FRA
Just one box .,FRA
Um Mummy you silly woman .,FRA
You lucky lucky boy .,FRA
Are these your pennys ?,FRA
Oh this is like your birthday all over again is n't it ?,FRA
Yes I 'll just .,FRA
Some smoke .,FRA
It is quite like that is n't it ?,FRA
What box ?,FRA
To the ladys .,FRA
It 's some letters .,FRA
And Jeannine .,FRA
How about a kiss ?,FRA
On the paper please .,FRA
It 's train .,FRA
What a terrible waste of paper .,FRA
Oh that 's a lovely snake is n't it ?,FRA
Have n't a clue .,FRA
We 've enough pieces of paper in magazines do n't we ?,FRA
Well Milo is one of the Tweenies .,FRA
This is n't for you .,FRA
All sorts of things here .,FRA
Ah ha that 's it .,FRA
Oh teddy there with a bandage on his paw .,FRA
Another teddy with a bandage on her paw .,FRA
Oh and little bear there with a bandage on his foot .,FRA
Big hug bear .,FRA
One of the most important things is .,FRA
There two snakes .,FRA
That 's a beautiful drawing Thomas .,FRA
Is that piece of paper there .,FRA
Because that 's the instructions .,FRA
Very clever are n't you ?,FRA
Is the orange juice now ?,FRA
Just be careful darling .,FRA
Thomas no no no .,FRA
It 's brand new .,FRA
Why was there a problem with your tummy ?,FRA
Your hold this Bob Bob Bob a Build .,FRA
Um um a big large crocodile .,FRA
Dad dad dad dad dad .,FRA
Um customer .,FRA
Um a shop lady .,FRA
Where 's my hammer ?,FRA
Choo on on down a bridge .,FRA
Choo down a bridge .,FRA
Like a choo choo train .,FRA
Up a rocket and down like a rain .,FRA
Down like a .,FRA
That 's a round .,FRA
Um it 's .,FRA
There 's one at the top .,FRA
Lemonade lemonade .,FRA
I a treat now .,FRA
Down like a rain .,FRA
And rain like lie and like a choo choo train arout .,FRA
Police hat ?,FRA
The dustbin man can what that noise ?,FRA
Oh bout crisps .,FRA
Your where your hold that .,FRA
You my friend .,FRA
No you my sweetheart .,FRA
No not sweets .,FRA
Just little snakes and big crocodiles and some some chocolate mice and pink pigs .,FRA
I my your nana darling .,FRA
Choo train .,FRA
This creche .,FRA
What is that on there ?,FRA
You a you be a front Julian be a back .,FRA
Your ticket ?,FRA
This ticket .,FRA
Um um just lemonade .,FRA
Fruit and .,FRA
In his bed .,FRA
Where 's the dustbin ?,FRA
That 's a funny one .,FRA
Blackcurrant juice and drinks .,FRA
And a big slug .,FRA
All your say is a crocodile .,FRA
Dustbin lorry 's here .,FRA
For your teas .,FRA
The sand all over sand .,FRA
This a tea napkin .,FRA
